"Step","Name: Prod-TD3-BC-TD0.9-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD0.9-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD0.9-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-TD0.1-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD0.1-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD0.1-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-TD0.5-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD0.5-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD0.5-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-TD1-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD1-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD1-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-pretrainAC10k-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-pretrainAC10k-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-pretrainAC10k-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-hopper-medium - d4rl_normalized_score__MAX"
"85000","47.82960396780044","29.88109440848624","70.08634227901241","45.395222589838234","36.18797113414446","56.008495103098646","56.48220369357398","30.028264909656617","92.84477697659574","49.15368830579112","38.360892708842954","57.37967834286122","79.78144470764266","66.72627225557073","101.00105626855","50.54649779191363","35.50291582287661","61.80685131922331"
"86000","55.080976392555336","32.9769415830321","81.85110330613739","63.08175142896223","47.68785300336233","83.28995534423991","55.217667531230255","30.688594547224884","72.32004263626919","57.61943102216603","37.94446302649917","67.53443805703563","96.19827917454563","88.09627056524079","100.30398544242357","46.35321432884779","29.99960675668685","54.53858299821793"
"87000","66.42466726525153","30.5131318976388","94.23401462225783","63.902771961136544","42.28037979204867","100.34958909437033","51.808975530504966","29.60245629117413","74.0691593911994","55.4137832740991","30.663106997035815","74.74369663029073","88.14875089850163","63.60931330848457","101.18346889548914","49.73622947505962","44.423148668355","55.68120182994212"
"88000","66.16642427085374","39.68931895276319","85.36179205032536","68.3616674035452","50.929239372060096","100.37543929635095","59.871714658575065","40.50383491312123","73.17440319432538","62.893754808945324","46.54401291096196","77.33676656832336","90.23911238136952","88.38143989494867","91.22506882361111","48.36156624041834","44.85766205768749","52.101600768510416"
"89000","80.52039357267266","53.63879933319568","100.53798657997235","83.05405512918254","71.53054087363257","100.63833400572277","72.2955374903844","34.46647163625888","100.75073712554729","73.66017625087346","44.977311372026136","96.19113395476994","95.79959880097697","88.44013730367101","100.40937810018961","61.92325030093067","44.841706409827374","75.89003447856835"
"90000","65.42039168714622","32.81284643024474","84.29947936337453","76.33983578324046","66.56835190908346","81.78601608830111","50.87406899099665","31.403140428544013","71.42225412423758","65.25319473710998","37.9804113915308","80.66070566261658","84.58586920684456","59.51444601068502","100.67286175160604","48.1377420120992","40.599828559042436","56.258247348291476"
"91000","75.10252055626695","44.628970336562304","101.00683828387544","78.09732059687552","58.06158927400787","101.13232910822627","73.23223531180001","34.60582084100071","101.32420981008725","71.57629496709477","35.683074752173596","101.9774500097812","95.36242621158279","84.36765964927383","100.90753493680621","61.86006794296501","41.241243224212305","88.4316257893781"
"92000","70.89250465543178","42.36468221488295","89.91142174795544","77.19873958250578","58.50425926743986","96.5740083293283","57.63619060669364","34.36476150862913","70.78483691714096","65.52923323017497","41.426243397529525","86.49386061660601","86.17928443540826","75.95957328568916","97.39066415557966","51.54033160613958","33.654182999069256","71.13713888942837"
"93000","86.49273137499313","75.99082802210275","100.29588292449245","86.41545137426009","76.22662149064143","100.74991845057933","75.60844523777348","46.09822254071068","100.4516821214965","65.82999848104049","44.72560453750193","100.78903061346843","100.63479509634836","99.70860117656133","101.10835971920866","65.6149780870179","45.83143823420824","93.67274232481259"
"94000","68.19876930167867","65.31515091226015","73.8761306091392","67.39059377692816","63.31387155875491","71.82180819082168","58.91307246405277","40.64173447263834","80.2808788819956","62.93461930648076","46.18533758138406","84.49807786685469","81.86848495634311","54.30135176701466","100.82009544821008","48.79020138587046","39.32143982886595","59.45999693067454"
"95000","74.46402752089615","38.91197686666556","100.16684967139595","88.49161472525645","69.98777124785191","100.49069362466778","71.9782542979326","37.509826058430306","100.1763748504233","71.67567483469163","37.74706364078848","100.44566539891132","97.87276387091026","93.02047227918752","100.44878387516076","65.46266159371247","38.75916694922336","87.14652802712868"
"96000","79.06151192388982","43.47408325594439","100.55805328829118","70.95594822989183","41.6088493223532","94.42415126575729","75.43961300238246","44.44923463909255","99.55388522031535","79.7904813509872","49.28675803115701","100.87359277336512","92.98101892993611","78.51470295130292","100.24438020945716","64.2937790052355","55.30867128953658","78.3887427277005"
"97000","81.48569127145927","48.83096655982032","100.76550151866815","86.2599070956485","69.70143654544341","100.4356838605482","79.79927414228452","37.23841411172452","101.12083367239595","85.64404772387422","59.599687246800194","101.13755569535729","100.4107715892916","99.6926450389329","100.88737220519795","60.74465092064987","53.50539641456427","73.51251068737463"
"98000","89.85366476666094","71.88177986971839","100.65212892648721","84.90234964616089","62.071723650134615","101.02009470244366","91.84743767334292","76.04402679058066","100.57005322179644","91.30839153141089","78.45101448473496","100.89760674625406","97.67313267230698","93.32300042707459","100.27389978459884","68.65531070903273","48.11569961850933","88.17792714197752"
"99000","85.82451923763784","62.34877285086308","100.05183358944203","93.70545827068206","80.40419739342451","101.1353912481052","83.63788687119262","67.55295291729668","100.16784674377175","94.03908673929863","85.75457113642342","100.23264122974165","82.91788163737017","70.20774260531536","99.94154858924796","65.82135515665504","48.410653888498636","77.88374029093069"
"100000","84.30512269840827","65.54323545701686","100.59029196990437","93.419754922006","79.39600060923789","100.89102183472079","89.84156182191903","68.07008025147651","100.82244747535502","89.60863194261499","68.7397959100278","101.53280782087508","91.63651763332916","74.22834246369008","100.85005765689968","77.85576804641504","63.11385241736473","88.86486979420916"
"101000","89.29164725860504","67.82720338140061","100.24154011169522","88.98734950709594","65.26082216402081","100.87935122320988","97.24646268666993","91.7058026384603","100.14227306160244","86.33040302135741","57.69408903259517","101.03566887745885","100.29491157886496","100.04635358047152","100.5001357323269","85.17636051480537","62.98771733851305","100.76203882899506"
"102000","84.8675867099389","63.21145777775018","99.91387355901047","98.43797019310746","94.9484791723561","100.45183294000847","87.49194079321045","70.18326659000276","100.60654427590363","85.89858937382313","73.52344370621383","100.57689245801582","100.2693310577584","99.86086052941977","100.81992891358591","79.04380939647963","65.05185939514865","90.26215405079654"
"103000","88.72894112314695","80.96433683663679","100.20867176910893","92.7515187164502","75.7999742342815","101.58047511306793","82.84499169296089","58.37472140895004","100.99836697758657","91.4577151973137","72.54112024038746","101.39515258667058","99.78674649829082","97.66970533558343","100.94336950188871","77.7774900827145","60.47243524557967","98.54983477054914"
"104000","97.4926673465285","90.32492353150901","101.44643497260387","98.09500695872862","92.5273574916862","101.09876726205609","92.58330413391975","79.09587734839596","101.28397214571814","91.04366655103165","84.2454319141917","101.49539019078348","92.77239176862524","76.9780744379979","100.76105522601542","87.50680793575555","77.94751386943884","101.57525717400692"
"105000","100.62067972682871","99.7803152953474","101.40593529498372","99.0520063978331","95.23201004876954","101.49105614247789","85.37613308929429","55.99185695717909","100.30883973842954","98.95633707786567","97.1788296674645","100.71359575305614","88.91437250172537","65.8708809749011","100.7671307061476","79.84662321184499","67.52445892651282","99.08309773631537"
"106000","94.12287804946051","86.05800433651777","99.92265337841847","97.61218996170487","91.80321430805657","100.78591597946831","91.76360902919178","74.38619261410058","100.73313017607805","96.44476667590219","93.23581391989968","100.69268742245328","100.47111542996412","100.30356825206792","100.71244724783472","83.18963964669862","57.643317109777655","96.85429236089571"
"107000","89.57344814127008","68.24039119564891","100.58751116310249","80.08464459664769","43.75994685753428","100.44744114393023","94.2852589265886","81.03490363607328","101.02976991089272","96.27076104950929","91.80078542796505","101.08417500009159","100.31490837457834","99.94894602668806","100.90927758453176","70.74294744132561","36.57639433186219","89.33483291059379"
"108000","98.6322898021545","94.65584211016689","100.99646468195454","100.91362831819202","100.47449795013644","101.66573748595296","100.64293590723406","100.17599594620954","101.28247243942239","100.53591911442307","99.53613866366015","101.54431479635745","100.43559503925411","100.16164744888296","100.6748147250643","91.2966168097849","74.41941678946871","100.26320386063534"
"109000","81.12157308854678","65.9062476074588","100.17966551729545","94.48297851069621","83.20484023606409","100.453809118071","86.49031918348182","72.22286764838019","100.23682062851303","92.0627248505316","86.51185001567873","100.53471426500715","84.17448200560985","51.756336949549095","100.68076853976989","82.84508311091982","52.613308047206516","100.50553700259086"
"110000","95.2236575275554","84.61208121918666","100.5341718558747","98.1381190311924","92.46453714889434","101.00853793429536","94.25366266481414","80.69299335215963","101.09249597281537","91.04598969939964","85.92664156137815","101.20494518084075","95.26771119018593","84.49966415845459","100.65799644292007","80.97122503777656","78.48281157330051","82.66098387530113"
"111000","94.08623144736889","79.57762182254903","101.71030890049313","84.72921210697854","51.7039078167284","101.27594286535306","86.49564315705885","55.553834469932575","102.3154109961876","87.3512616965581","63.99982760865175","101.45613283973016","89.97392894576745","69.21810589887374","100.78190560746056","90.7599476804305","78.51411034411167","101.3207960024316"
"112000","95.19204658038821","87.99974439339165","100.4989682085432","99.7567329771377","97.57309916652117","101.12039433970455","98.86391766376077","96.59359819776377","100.59006250717324","97.56697400421825","92.67491390750622","100.63488507793113","100.59900073977758","100.42341782787634","100.88039025784816","100.10627691677372","98.62648447344297","101.2192157252251"
"113000","98.293593292634","93.61477325049135","100.64870902528642","100.96081378551798","100.893137650543","101.03276658953789","99.95763609643775","98.23256525265246","100.96591419675454","99.35990411876405","97.14100431177096","100.88109959036238","100.59605275688057","100.19588697133443","100.84435832744416","100.69656729452868","100.48731122810331","101.0953174620641"
"114000","90.52656267305508","70.0479948309391","100.86770076411999","94.10221265537022","80.81865104536678","100.80579583356726","91.38316541953746","78.74875580443572","100.67350116292582","84.45620005460556","51.25662005467958","101.0746023031784","90.98326664318866","82.4358672900095","100.32852453633687","72.35045934390843","65.78815703088962","81.48315664616155"
"115000","95.31338869049792","83.76504211325056","101.5802641235984","100.89717573574457","100.50842979515255","101.27695459515394","98.9283532709148","93.81203593595264","102.23634790331533","101.05283391251568","100.18139740418452","102.14743027931048","99.25053825943326","96.98926088433231","100.88959664981354","93.49072612371607","90.92106736653498","95.9875530270786"
"116000","97.65663498478368","90.89674444130904","101.46487532686828","100.96302167342215","100.71007348108003","101.22882302951304","101.33031856060653","100.8886244268556","102.07845856883742","100.15242530543271","99.46801868927571","101.1681114518855","98.89522604681781","95.82240392380481","100.71547024032337","95.27253558464719","91.60501368009523","101.72586630279896"
"117000","84.01859857670108","62.02773051371607","100.595002671041","93.69660092206375","79.48707076014972","100.8912503116814","89.16557414873448","72.653978250453","100.84834390663619","84.80071956215964","54.176279024185504","100.89156789140827","97.43793566094058","91.94032444410976","100.23790340308403","101.23181825647822","100.83434949267863","101.64549738790065"
"118000","92.81432431486644","77.04557125097331","100.85254530910687","97.43568532243683","90.25507073450399","101.18611756060598","83.71832337351584","48.34110034622475","101.58488927215261","96.47210891565715","87.52429202285438","101.01171543055796","100.35462409638914","100.08392601301136","100.62553890637378","100.76625693637614","98.80241880447761","101.74980977510901"
"119000","93.24426755951367","82.60006269157061","100.98118940903073","84.16516758137753","50.58428789648486","101.21874540412448","93.4922682377756","78.8906972649954","101.23038265629394","89.71410348320278","68.14184296601162","100.66298737899497","91.5260673766416","81.51131574894586","100.39032216165731","91.17991192318262","81.73814791254816","101.22243768863777"
"120000","92.93874646904271","81.52435191096282","100.5977483571729","96.7194836389748","90.766084907179","100.4669078873334","94.80503333394813","83.32497593435468","100.81419895903","100.52276806392588","100.11915523442003","100.79399564064491","100.34561921430144","100.1778073136328","100.5274471498964","99.51273820083372","97.60888558347258","101.59807847015396"
"121000","88.16692156802952","75.21793871948094","100.62178359988818","93.3576743707916","78.63764282771872","100.73146849490433","98.65175938928992","96.8724180511704","100.7894912745316","99.12059091751865","96.52850220993433","100.51714820118396","99.28829303516238","98.00587545160145","100.60478469418","100.46219453648717","100.00837338991893","100.85292431912384"
"122000","85.28955542804826","72.30119809985422","100.24829619542083","88.5113017596222","63.9789966620515","100.78737308234543","89.80328700892615","67.95804967282176","100.81718109107345","90.55158083352917","75.78623837030989","100.55898128339626","86.82153391363323","60.14146031563868","100.1627575137208","101.17473547465586","100.43046231388439","101.76571668669168"
"123000","96.6104391306772","89.16314709337738","100.51289833012686","100.37942940509426","99.50350516626054","101.37517992826004","100.59852482764302","100.0520212444001","100.94235790902569","100.32053547108951","99.95171899088476","100.60445967857545","89.931554697397","69.66451116121833","100.2690066128612","89.32621934650075","66.11177311849207","101.07115133001881"
"124000","99.63230839159026","98.73999589680841","100.30893448186482","100.46846270542652","98.83129536982803","102.20335417774618","100.51553826413078","99.36688932655665","101.68621040164531","98.29536341975285","92.92545931471903","101.66686809588987","99.92208414422146","99.69442258393403","100.21423651943628","101.18013522011734","101.0647020593193","101.37480637702706"
"125000","100.89895085376561","100.81008519948347","101.04251599116174","99.1066513365679","94.81302605806788","101.96527395331532","100.96702095372878","100.69291159247898","101.48916102797101","101.02306750414493","100.54776938286511","101.38700051903501","100.64844828157796","100.60450188983884","100.71216293543208","101.16191794908347","100.04466042330473","101.91844593861205"
"126000","88.82059383298652","69.47221032911409","100.39756194447567","94.79626574624207","87.62853787926876","98.49265210046461","97.47660787719603","90.95599038067907","100.7647572690322","97.63031894985585","92.18126177552867","100.54753801913465","93.34136962837293","79.57284923892793","100.54571771615595","98.3042078710053","93.48355358374612","100.99271089822155"
"127000","98.03545100391541","92.64405611835019","100.74862098985096","94.24040511921704","80.52578855189338","101.72350951246267","97.92812816316393","92.0997952442699","100.95537388478388","96.603027896075","87.92068479468543","101.28533539035156","98.24204854400979","94.48295799152343","100.26932214783749","95.74738290032774","89.24736767335705","101.4411982747925"
"128000","90.90189643182111","82.76443036243924","100.41882989023941","81.90483186944017","52.66227785847637","100.58512183377847","83.33634859077061","61.953946776328316","100.62149032409819","85.7098470610952","61.041707285822234","100.69626674963786","98.65903536146847","95.54532524406254","100.3821892925889","100.99079500042377","100.54436383231915","101.59714585213071"
"129000","100.63492436719571","99.94220074517848","101.28282676130841","100.97547871879084","100.65268419497461","101.281138536642","99.20036672290716","97.35720240345593","100.68928827480865","101.00400238587615","100.45145789295806","101.33378273045426","97.7370585448234","91.67754900826917","100.85590116172911","98.1758408672345","92.31853191426396","101.47372993565347"
"130000","85.94852096312644","59.25789646116767","100.97986092070286","91.08564593222815","70.76816039983652","101.93018313636819","87.6074944587862","65.10206709877168","100.85748022160097","86.1260272933929","60.552803453219894","101.1047104665709","96.2459639308439","89.05575117910746","100.50501696395872","100.55968360296167","99.40581614531737","101.59458392420251"
"131000","89.5288187788791","66.17313670462595","101.43726568311706","95.44787163796097","83.78652288077024","101.46614588055496","83.57717981792692","72.16031450944845","101.18323601818591","92.58987290648855","77.48008679547985","100.98449347139325","99.43192702762364","96.81069437430217","100.75641259450545","98.93791038762163","94.37276337968564","101.50608418139832"
"132000","97.10482553019847","89.15377871502729","101.39262624731114","99.8697899986925","98.03889983222975","101.10219818366824","99.62176115311262","97.34930389885102","101.1486451737491","100.85770226340746","100.53945460702367","101.06760751040092","100.52386110509372","99.94935971639295","101.19550020486136","101.20257391829084","100.68724120126919","101.65458617094959"
"133000","89.8333928864791","79.91762893639569","101.02794257537668","85.4867798012687","71.90837357461378","100.4111527100813","88.17487747948563","80.25170553760952","100.8969470062909","98.82472970849732","94.59077607898226","101.2915367422819","95.74465277619629","86.67676048061715","100.6501975957275","97.13793535815334","89.01975262212083","101.48308905375019"
"134000","98.35373021132044","93.63248803273557","100.90282626594778","97.35569652346021","90.24833884140357","100.96031155165461","94.99413337248465","87.61546295685233","100.9635440558569","101.16710143286946","100.81045976309142","101.60596696787675","101.15878491699516","100.98568362456027","101.48323495464766","98.61573871854284","94.3844822491737","100.9980027857974"
"135000","99.46900623181143","96.73440043605342","101.26117834954427","99.068523656668","96.39086240699967","101.05141732711272","100.9667685234062","100.80810902171339","101.19549744814023","100.82678390479845","100.47575035148483","101.2712974969548","100.82757992724082","100.35501974788428","101.46141178917661","98.76228637052867","94.64992193217007","101.34645472602948"
"136000","99.35068581094579","96.14353154409689","100.9665629972445","99.18095816831688","95.96286701532404","101.33907404265","99.7879730856519","97.56619729668412","100.98286456822856","100.75591236952177","100.32166817840012","101.26460514051058","100.7727125504291","100.35225183982173","101.39614588509748","98.75316182953037","93.98769752345143","101.46115274218717"
"137000","94.72440711612383","86.09752976273224","99.76448686351745","95.01741381920812","82.31172948012748","101.4667947959466","91.57138875617835","84.27769058534331","100.90877317113484","95.55554658896892","84.43734985609441","101.43016147925685","96.24035307672766","87.59461701168881","100.78487864545578","93.04401881304545","76.36280400529884","101.50480125064449"
"138000","95.65470347148612","86.50815379577485","100.76566084348887","98.30498288166204","96.13308991806217","100.52931777902057","97.53331580461327","91.06802765758555","100.95061840203554","97.17608236166531","90.41750305230927","100.58434600509702","94.87899764872704","83.70289742431626","100.68874878373863","96.55286690481698","89.8247886874619","100.92854705485956"
"139000","99.44676180378343","97.52614343608191","100.83437851471882","100.51300138330721","100.35971587581697","100.61022917499915","100.68063910131347","100.41311069485627","101.01290323852783","100.59760916428127","100.501436340441","100.70479067518315","100.68049749565348","100.28720068820844","100.90730083999438","100.9175413003386","100.53930953401175","101.15590949577565"
"140000","86.58050037425774","72.71083442065537","101.13753261019873","97.7765617982476","93.71268857591137","100.71077338232375","101.02181745790945","100.86921741413349","101.18611764946384","100.9588648863837","100.69322084754563","101.30149287612883","100.68485041196686","100.49735302575569","100.92371215505764","100.22623523923231","99.80476445676412","101.01412577212521"
"141000","100.74002864486754","100.1232496717619","101.10542989943394","96.03816724093709","86.68770740444334","101.40247287805994","98.88973342266901","94.5591640815287","101.14904010048271","101.01460476086432","100.75297026795455","101.357653536488","98.79407527266922","95.06269891082442","101.07595224857724","83.56080399413815","65.4073301905945","101.2408255429758"
"142000","98.30622831474976","92.75160977492276","101.2023628474247","98.50105551235193","93.64523149574322","101.296069340236","101.15634556259668","100.84109671639942","101.60226278136808","101.18736314742166","100.93397612416265","101.37725041727596","100.64481497575434","100.25418758090407","101.0826380052171","99.15059992050546","95.16071895058467","101.27587368113582"
"143000","96.209167042224","88.8390995585745","100.29553123993776","95.34519626173693","84.78740228407067","100.74552586265257","93.9212487382833","80.73025457622552","100.62886801527544","97.48030858473639","90.95984815419938","101.1256277867172","100.08389847351857","99.47228281751936","100.50042932912385","97.04855382927597","92.35416230484816","100.95309048279657"
"144000","101.10483811656529","100.39262178790543","101.49178432470609","95.63856766091403","84.92360878965856","101.35631801704017","101.09794282815149","100.58122685099006","101.83481800007942","101.15603173890501","100.42498024863843","101.69147290226815","100.71536916860725","100.34770420072807","100.923311587927","99.6896341781154","98.30782231807524","101.25802092135099"
"145000","97.13256716196008","93.26418238897428","100.80888321465626","91.90972964663864","83.59800113070698","100.32030473088955","92.70633812463502","82.17419874737415","100.12025202138135","95.92985913840975","90.65669723675049","100.89172047683806","95.4551518003356","85.38974602139824","100.63259760440704","85.30144085129102","54.92450724688618","100.50460703590913"
"146000","88.2455244818381","63.82246626764151","100.61398336192073","93.97415777980932","86.50059624473083","100.59361904313751","89.01728434423501","67.79600878023564","100.52753975305404","92.02038351768266","75.04740274468462","100.77575757015205","100.49357997607115","100.43393954598928","100.5588788921684","98.0705237108886","94.72109624856657","100.79604985412054"
"147000","97.71827335182049","92.64803712623497","101.13235791720625","95.73362523959172","89.1889809157309","101.0093687976489","100.73004229433151","100.598010466815","100.8189373224145","96.74341195629802","91.54556798056142","100.22047664392448","96.63500855425923","87.87547923059087","101.02969394472692","90.48702675308554","84.77976450388017","100.90786267625"
"148000","96.1639495778201","86.18335656205217","101.53684071418816","87.79878280739639","76.48224880472769","93.49906008351503","85.42526982755167","53.835875503741434","101.24499566854625","91.66260411843665","72.00899221312022","102.11727739171876","96.32795586285353","86.91357801255126","101.07907965730298","101.24004012280663","100.5784491602946","101.98794910149944"
"149000","90.94257275804239","72.04031634200038","100.5987084478718","100.64722711574247","99.83562950707828","101.85529161190514","99.20618743974156","96.92120152462408","100.36041122464732","98.0176540631233","93.51338486519984","100.43135780554134","100.49068388182444","100.272686430546","100.71914332730947","101.05651892431997","100.33756344552356","101.95678118049676"
"150000","99.94154856644859","97.47748181216458","101.53817768594232","100.72706203876102","100.41076283866705","100.99567648413775","97.98620783704565","93.90984660784426","100.99120864171742","99.86412226427187","98.38820607988514","100.86513567692306","100.46969406456968","99.34281002388585","101.41076528265849","100.3837951703975","98.88959412103586","101.15907741540721"
"151000","97.41543098046617","90.9877531504867","100.83345232300458","97.75823115487587","91.63339614422259","100.86914148483663","100.47029769399688","99.85645605726306","100.99727644481156","92.20312515048471","75.09619687518861","100.90251404710533","100.58491377460614","100.35876183656929","100.73769145089628","100.07359772086443","98.43754902072294","100.9616179815503"
"152000","98.27982787486087","93.06794796461097","100.90241490490448","93.85303518844694","79.31738176207728","101.39442580950177","99.73339507952666","97.73005185395495","101.05655262345799","98.78569048035297","96.06789268952922","100.53915523718251","100.76552252412034","100.6031507582091","101.07089307732365","100.213619970531","98.61147933435453","101.11664584136295"
"153000","100.67081629755359","100.57905039355957","100.81176210649801","93.73700168307103","81.85784823684558","100.7341509737759","94.72349030839325","82.90243399056195","100.63897089370046","91.45454829929643","73.91731752718559","100.23429284519419","98.18891467275303","93.52636849443768","100.77087423090421","100.3173688824815","99.62949201626706","100.7477433380297"
"154000","100.76810580007577","100.29759420947946","101.1329846117901","92.79274517218825","77.60305079557877","100.51773637129988","96.41355881116318","88.61954523802949","100.83039262959288","97.92064005675547","92.88771133055295","100.563951275936","101.12917224394202","100.67950729853519","101.53239076474814","100.60137340570991","100.47923543907554","100.80005507255775"
"155000","96.14872401330162","85.7502705615337","101.86586066787602","97.84446374309249","94.71952559412567","100.76518316860368","93.96645902988666","80.38472269730217","100.76495387533197","98.60492511653439","96.96216034309988","100.57717169218799","101.22847266282012","100.42851808437759","101.83887395362525","100.79031346565255","100.56201694872804","101.02060600798231"
"156000","97.39725560446034","90.375377533532","101.10914653708465","97.93848439755351","92.67793331148127","100.60636775421192","100.68652604746931","100.15646540141579","101.31772831687374","100.7389337234634","100.36509709712986","101.15421270239939","100.97215761055196","100.73785623770337","101.24251489106533","97.76235269657911","91.92302901635195","100.86984368826539"
"157000","98.29740254873177","94.0739714249061","100.58841412751977","94.44217162187272","85.11375332199282","100.47033167892687","98.2999348425551","93.44234064872963","100.91107930303012","99.42582049168003","98.72073863656588","100.39812963277419","99.92862034006293","99.03357282205675","100.52593917420826","100.39585180562864","99.52147693367938","100.94146988791077"
"158000","101.02983096352517","100.64933647633656","101.32998514173637","94.08119792329946","81.28314420758656","100.66537516058527","94.44825782130982","82.04732428343485","101.12294694827817","100.84806858901344","100.70546212071936","101.1042241330192","88.19330739502811","80.03285215700211","100.54730253282196","98.80630297188723","95.55246620970725","100.4364146347249"
"159000","87.13686107330845","65.84326986865516","100.77457706935023","87.42236520940612","63.85559601259363","100.21948418265833","97.75962551372554","95.64497416374246","100.95694412892226","94.27750156038081","81.49799693375688","100.68289782194462","100.62090991594465","100.44435235377422","100.88643491210827","99.47300605641097","97.0091060006888","100.92352261631055"
"160000","96.79778041596789","89.01192508329888","100.89311665552894","96.81826472298154","93.73848347818264","101.0626072094162","96.49760620008091","92.42469501287937","101.10850091014368","96.50411867429602","88.96319506346013","100.93167929119322","99.51299461544977","97.37317235727149","100.6270673638457","90.6916059841809","71.44001490991927","100.62437179970622"
"161000","99.92092217951718","97.97868646022158","101.13498151834514","97.98237754338031","95.56095287596341","100.48813081391252","99.04610692371057","98.00643292551665","99.80395024676737","99.40112789681655","97.01664629542167","100.87158481972007","100.94393823689227","100.69502461992141","101.41289677780725","100.58060888429162","100.32194754756559","100.87077849679562"
"162000","92.6808986132392","82.95322986551054","100.7896013516962","90.30827856731513","69.7434568587646","100.69495475819612","87.38863398450412","63.916048457728394","100.53117436858501","89.96713329433335","78.1467776746975","100.63287334440463","100.89951220757506","100.6561071579585","101.22727125888188","100.93317605507853","100.64653369283454","101.08532266688084"
"163000","100.10177067006633","99.29237819182129","100.82324984432991","99.13535452996454","97.98373074295633","100.74532440726512","99.11284568685079","95.39845861960278","101.06398917720485","100.84587148100734","100.71541858712176","100.98757278913115","101.03984018535728","100.9054075211336","101.27500744726665","92.13623239118543","74.58782079196389","101.24567992458155"
"164000","98.0254277842298","93.1246325409987","100.633013088734","95.3675413627329","84.6598816983835","101.08394415257655","97.72337653176773","92.2751255989944","100.71238867588104","100.8121297460226","100.48971250132766","101.15598290850672","100.49442527960002","100.36153207587304","100.69350455049513","97.50793550099506","90.69798295447738","101.05504464024648"
"165000","90.22434783708012","74.978297931085","97.8561952442218","85.85450619765231","56.781054785354165","101.22395852197337","86.89468718595356","60.12592833524676","100.60186918976164","89.15767420576297","71.04472545101906","101.26525515411163","100.07936595902379","97.47209376165526","101.77683994388629","101.16581335330689","100.9625530127494","101.3440501096151"
"166000","101.15526257117658","101.04760888398194","101.26189403098056","100.45325196336074","100.23973863876192","100.81343554660963","94.85355359232226","82.52346053229425","101.16402193759025","98.22469140116921","92.75760871705363","101.06523537716001","100.94846293664602","100.79504890541303","101.09799120265035","100.66779410702345","100.44756026342345","100.84540506892495"
"167000","99.51559394358308","98.082541295882","101.20821561609978","98.58624910870309","95.5185022876334","100.9099574256135","99.43984425016659","96.1945452499928","101.39469180437224","98.22630789094967","92.52502111836912","101.27559708487782","100.86808354507183","100.56630912058128","101.0361747751079","96.79785667239163","88.62761535707172","100.92159778417621"
"168000","91.39276770469449","73.1750013417449","100.74638203977972","96.68964421942292","92.13081463854881","100.20788824025615","92.8146734000362","84.34679428473821","100.13577999675458","95.1644359669222","84.5300237706514","100.78265929715593","100.76009651625414","100.43551419790279","101.07887496076305","98.59711255322942","96.51101448747504","100.57242921010739"
"169000","94.00098603931451","80.34352306401075","101.11260955012563","95.76895956421747","86.42103183092999","100.48147937976137","96.78622131359708","88.87441779437171","100.91706196221844","97.67081061906391","92.95673389743249","100.90343517496598","95.35293044334121","84.62226859298666","101.0474471686633","89.41837013296809","66.51024720333412","101.08970707805149"
"170000","98.9385919598919","95.51075168940562","100.76319211281508","99.91051947998976","98.09896868464801","100.91208157443405","100.66177096548405","100.48064676260458","100.82376619393668","100.62942206339774","100.24935014763953","100.99436139978602","99.72751470926863","97.47226840965249","101.12624502147473","98.55414694601978","93.49885236332737","101.10636840659859"
"171000","91.79601434124187","74.05078943636074","100.81675280339716","96.28473975547355","90.1140731845476","100.81034424972614","93.4482321014184","86.00897060437433","100.98667063194742","92.96980253696347","77.98136246621694","100.87568173383414","100.80899329565194","100.47767752882268","101.06687139128594","100.80252123513202","100.42559189666032","101.20059087146782"
"172000","99.28683635714577","96.45296413835086","100.84791169005636","93.19250041709108","82.75141484483487","100.58728108035655","89.06849315380565","74.95348082102956","100.77248378605665","96.04672490740192","89.66102039761182","100.57485269188848","97.22519789441452","90.98416385058529","101.01562557419284","98.7330437667079","95.88666250230061","101.0902397749737"
"173000","100.65937241204193","100.06918449894202","101.11279826425363","96.64069815100605","91.349648137368","100.67314133014114","100.63544458387234","100.56775812422471","100.76852428499974","99.07233800039243","96.2329843660606","100.55971168392865","99.47549933764776","97.49062485125968","100.63823183276716","100.4869821490283","100.37697032449968","100.68397842296821"
