"Step","Prod-TD3-BC-alpha20-noACLN-halfcheetah-medium-v2-40600f64 - d4rl_normalized_score","Prod-TD3-BC-alpha20-noACLN-halfcheetah-medium-v2-40600f64 - d4rl_normalized_score__MIN","Prod-TD3-BC-alpha20-noACLN-halfcheetah-medium-v2-40600f64 - d4rl_normalized_score__MAX","Prod-TD3-BC-pretrainBC10k-alpha20-halfcheetah-medium-v2-c365d460 - d4rl_normalized_score","Prod-TD3-BC-pretrainBC10k-alpha20-halfcheetah-medium-v2-c365d460 - d4rl_normalized_score__MIN","Prod-TD3-BC-pretrainBC10k-alpha20-halfcheetah-medium-v2-c365d460 - d4rl_normalized_score__MAX","Prod-TD3-BC-pretrainAC10k-alpha20-halfcheetah-medium-v2-8d6bc69a - d4rl_normalized_score","Prod-TD3-BC-pretrainAC10k-alpha20-halfcheetah-medium-v2-8d6bc69a - d4rl_normalized_score__MIN","Prod-TD3-BC-pretrainAC10k-alpha20-halfcheetah-medium-v2-8d6bc69a - d4rl_normalized_score__MAX","Prod-TD3-BC-alpha20-halfcheetah-medium-v2-d14e8092 - d4rl_normalized_score","Prod-TD3-BC-alpha20-halfcheetah-medium-v2-d14e8092 - d4rl_normalized_score__MIN","Prod-TD3-BC-alpha20-halfcheetah-medium-v2-d14e8092 - d4rl_normalized_score__MAX"
"117000","46.28797660155033","46.28797660155033","46.28797660155033","46.35743486462772","46.35743486462772","46.35743486462772","47.18941907517321","47.18941907517321","47.18941907517321","46.610187055519674","46.610187055519674","46.610187055519674"
"118000","48.48508071802856","48.48508071802856","48.48508071802856","47.26046767361626","47.26046767361626","47.26046767361626","47.75538544900787","47.75538544900787","47.75538544900787","47.221121102101755","47.221121102101755","47.221121102101755"
"119000","42.04185734409872","42.04185734409872","42.04185734409872","46.55141160755776","46.55141160755776","46.55141160755776","47.25300464351137","47.25300464351137","47.25300464351137","46.310357478347186","46.310357478347186","46.310357478347186"
"120000","44.97113830991155","44.97113830991155","44.97113830991155","47.35897070003124","47.35897070003124","47.35897070003124","48.17712313879714","48.17712313879714","48.17712313879714","46.51570534202735","46.51570534202735","46.51570534202735"
"121000","42.019562563280566","42.019562563280566","42.019562563280566","46.303075158758766","46.303075158758766","46.303075158758766","47.57651719872827","47.57651719872827","47.57651719872827","47.096767646446516","47.096767646446516","47.096767646446516"
"122000","21.059941051958496","21.059941051958496","21.059941051958496","47.8081916627858","47.8081916627858","47.8081916627858","48.533168442594004","48.533168442594004","48.533168442594004","47.640112620575714","47.640112620575714","47.640112620575714"
"123000","39.332086000466255","39.332086000466255","39.332086000466255","46.81062704792892","46.81062704792892","46.81062704792892","47.533431673336416","47.533431673336416","47.533431673336416","46.660596844677265","46.660596844677265","46.660596844677265"
"124000","40.42572382837616","40.42572382837616","40.42572382837616","46.66834760064028","46.66834760064028","46.66834760064028","48.08623471610926","48.08623471610926","48.08623471610926","46.44598119544413","46.44598119544413","46.44598119544413"
"125000","43.296049169829594","43.296049169829594","43.296049169829594","46.16160543124057","46.16160543124057","46.16160543124057","47.05908290424632","47.05908290424632","47.05908290424632","46.66810096122868","46.66810096122868","46.66810096122868"
"126000","47.36494422004233","47.36494422004233","47.36494422004233","46.245174219996485","46.245174219996485","46.245174219996485","46.760295110834235","46.760295110834235","46.760295110834235","46.210454478035686","46.210454478035686","46.210454478035686"
"127000","48.88006076085788","48.88006076085788","48.88006076085788","46.82382613484395","46.82382613484395","46.82382613484395","46.55929999058869","46.55929999058869","46.55929999058869","46.44047085765454","46.44047085765454","46.44047085765454"
"128000","43.552900971277154","43.552900971277154","43.552900971277154","47.259842825595285","47.259842825595285","47.259842825595285","48.28815119559025","48.28815119559025","48.28815119559025","47.534006291972716","47.534006291972716","47.534006291972716"
"129000","49.789514395782355","49.789514395782355","49.789514395782355","46.91184523238701","46.91184523238701","46.91184523238701","47.393872437346914","47.393872437346914","47.393872437346914","46.93594749636356","46.93594749636356","46.93594749636356"
"130000","35.625538689520596","35.625538689520596","35.625538689520596","46.28982064518953","46.28982064518953","46.28982064518953","47.09289527079983","47.09289527079983","47.09289527079983","46.6665937737515","46.6665937737515","46.6665937737515"
"131000","49.295775825646174","49.295775825646174","49.295775825646174","47.137589083417666","47.137589083417666","47.137589083417666","47.62776219107974","47.62776219107974","47.62776219107974","47.18262018720882","47.18262018720882","47.18262018720882"
"132000","42.3602699935546","42.3602699935546","42.3602699935546","47.16540300301162","47.16540300301162","47.16540300301162","48.08108124115025","48.08108124115025","48.08108124115025","46.76455619767806","46.76455619767806","46.76455619767806"
"133000","39.31974254776316","39.31974254776316","39.31974254776316","47.05221376594372","47.05221376594372","47.05221376594372","47.36097914792715","47.36097914792715","47.36097914792715","47.13646590028951","47.13646590028951","47.13646590028951"
"134000","47.604627704957835","47.604627704957835","47.604627704957835","46.45133352987272","46.45133352987272","46.45133352987272","47.57383230380567","47.57383230380567","47.57383230380567","46.728683279314396","46.728683279314396","46.728683279314396"
"135000","44.4648266971159","44.4648266971159","44.4648266971159","47.02497136260842","47.02497136260842","47.02497136260842","47.46505760639227","47.46505760639227","47.46505760639227","46.55907406934779","46.55907406934779","46.55907406934779"
"136000","49.287010440089226","49.287010440089226","49.287010440089226","47.16546398586648","47.16546398586648","47.16546398586648","48.403793591061586","48.403793591061586","48.403793591061586","46.72412505360674","46.72412505360674","46.72412505360674"
"137000","32.73324880033226","32.73324880033226","32.73324880033226","46.59821008690056","46.59821008690056","46.59821008690056","47.37045467702973","47.37045467702973","47.37045467702973","46.89479078249566","46.89479078249566","46.89479078249566"
"138000","48.744350559982465","48.744350559982465","48.744350559982465","46.54725514369738","46.54725514369738","46.54725514369738","47.206968425305064","47.206968425305064","47.206968425305064","46.453847865981615","46.453847865981615","46.453847865981615"
"139000","49.56751258585948","49.56751258585948","49.56751258585948","47.047377257742234","47.047377257742234","47.047377257742234","47.48423911812592","47.48423911812592","47.48423911812592","47.20292344257825","47.20292344257825","47.20292344257825"
"140000","40.66184412155052","40.66184412155052","40.66184412155052","46.94229464678673","46.94229464678673","46.94229464678673","46.845382243444725","46.845382243444725","46.845382243444725","46.875606914225706","46.875606914225706","46.875606914225706"
"141000","48.92358088652682","48.92358088652682","48.92358088652682","46.211053343660154","46.211053343660154","46.211053343660154","47.3081062721688","47.3081062721688","47.3081062721688","46.83416528055026","46.83416528055026","46.83416528055026"
"142000","48.81730121531114","48.81730121531114","48.81730121531114","41.90392238123798","41.90392238123798","41.90392238123798","46.3953146188402","46.3953146188402","46.3953146188402","46.79166310522017","46.79166310522017","46.79166310522017"
"143000","49.3458193074714","49.3458193074714","49.3458193074714","46.41236676786951","46.41236676786951","46.41236676786951","46.60169740563165","46.60169740563165","46.60169740563165","46.16044122311805","46.16044122311805","46.16044122311805"
"144000","49.725955406136784","49.725955406136784","49.725955406136784","46.68631639288778","46.68631639288778","46.68631639288778","47.7721504732908","47.7721504732908","47.7721504732908","46.946069483540725","46.946069483540725","46.946069483540725"
"145000","48.01802865559961","48.01802865559961","48.01802865559961","46.530650983155475","46.530650983155475","46.530650983155475","47.6162525929474","47.6162525929474","47.6162525929474","47.1829657383996","47.1829657383996","47.1829657383996"
"146000","49.87275411367878","49.87275411367878","49.87275411367878","47.02919343582749","47.02919343582749","47.02919343582749","47.594299098481144","47.594299098481144","47.594299098481144","47.21948963547897","47.21948963547897","47.21948963547897"
"147000","49.57751212936187","49.57751212936187","49.57751212936187","46.93677929005949","46.93677929005949","46.93677929005949","47.148663913355065","47.148663913355065","47.148663913355065","46.78584025061858","46.78584025061858","46.78584025061858"
"148000","46.5392677243529","46.5392677243529","46.5392677243529","46.87872771258051","46.87872771258051","46.87872771258051","47.328524581929265","47.328524581929265","47.328524581929265","46.41174947754117","46.41174947754117","46.41174947754117"
"149000","49.80788704483893","49.80788704483893","49.80788704483893","47.41991521954488","47.41991521954488","47.41991521954488","47.76462253659977","47.76462253659977","47.76462253659977","46.723847688668414","46.723847688668414","46.723847688668414"
"150000","50.34640208596913","50.34640208596913","50.34640208596913","46.12918904086587","46.12918904086587","46.12918904086587","46.739239635319244","46.739239635319244","46.739239635319244","47.03029812727555","47.03029812727555","47.03029812727555"
"151000","46.43078970094383","46.43078970094383","46.43078970094383","47.011147995031614","47.011147995031614","47.011147995031614","47.08680682058136","47.08680682058136","47.08680682058136","46.05138495747902","46.05138495747902","46.05138495747902"
"152000","45.49400229757386","45.49400229757386","45.49400229757386","47.30648657278167","47.30648657278167","47.30648657278167","47.771248462948066","47.771248462948066","47.771248462948066","46.73772999937397","46.73772999937397","46.73772999937397"
"153000","48.039019780983324","48.039019780983324","48.039019780983324","46.2526761771382","46.2526761771382","46.2526761771382","46.792986509443644","46.792986509443644","46.792986509443644","46.12716380429242","46.12716380429242","46.12716380429242"
"154000","45.6968509864175","45.6968509864175","45.6968509864175","46.72101314947963","46.72101314947963","46.72101314947963","47.1007183705492","47.1007183705492","47.1007183705492","46.5979302660966","46.5979302660966","46.5979302660966"
"155000","50.421601207163036","50.421601207163036","50.421601207163036","46.88822673758291","46.88822673758291","46.88822673758291","47.712673351499866","47.712673351499866","47.712673351499866","47.02478878415448","47.02478878415448","47.02478878415448"
"156000","50.21366241219215","50.21366241219215","50.21366241219215","46.649092988075864","46.649092988075864","46.649092988075864","46.811741613018036","46.811741613018036","46.811741613018036","47.08620300181159","47.08620300181159","47.08620300181159"
"157000","50.85238745306192","50.85238745306192","50.85238745306192","47.11270191258576","47.11270191258576","47.11270191258576","47.48966802650097","47.48966802650097","47.48966802650097","46.97257038430975","46.97257038430975","46.97257038430975"
"158000","49.26517270459452","49.26517270459452","49.26517270459452","46.59446606576432","46.59446606576432","46.59446606576432","47.80728486911403","47.80728486911403","47.80728486911403","46.71506968788253","46.71506968788253","46.71506968788253"
"159000","50.00821392784653","50.00821392784653","50.00821392784653","47.37089020188145","47.37089020188145","47.37089020188145","47.90131994959872","47.90131994959872","47.90131994959872","47.20379616654976","47.20379616654976","47.20379616654976"
"160000","46.46784664179315","46.46784664179315","46.46784664179315","47.65066018050191","47.65066018050191","47.65066018050191","48.393880368857914","48.393880368857914","48.393880368857914","46.97448918571742","46.97448918571742","46.97448918571742"
"161000","49.723264163082746","49.723264163082746","49.723264163082746","47.47391012695149","47.47391012695149","47.47391012695149","47.73587639538378","47.73587639538378","47.73587639538378","46.82741673760005","46.82741673760005","46.82741673760005"
"162000","49.80851575882498","49.80851575882498","49.80851575882498","46.86367424653612","46.86367424653612","46.86367424653612","47.266730006371986","47.266730006371986","47.266730006371986","46.74300466722481","46.74300466722481","46.74300466722481"
"163000","48.91231809256204","48.91231809256204","48.91231809256204","47.25015646947169","47.25015646947169","47.25015646947169","47.42588528968055","47.42588528968055","47.42588528968055","47.33469379512485","47.33469379512485","47.33469379512485"
"164000","49.90379787295165","49.90379787295165","49.90379787295165","47.960427640061695","47.960427640061695","47.960427640061695","48.96622184747255","48.96622184747255","48.96622184747255","48.330465203635","48.330465203635","48.330465203635"
"165000","48.620148906220535","48.620148906220535","48.620148906220535","46.93443440352358","46.93443440352358","46.93443440352358","47.250342399567124","47.250342399567124","47.250342399567124","46.82714742462832","46.82714742462832","46.82714742462832"
"166000","50.02005761604957","50.02005761604957","50.02005761604957","46.93479915480795","46.93479915480795","46.93479915480795","47.598453192461704","47.598453192461704","47.598453192461704","47.10993700195936","47.10993700195936","47.10993700195936"
"167000","48.49900426752043","48.49900426752043","48.49900426752043","46.594745016648595","46.594745016648595","46.594745016648595","45.95064883967127","45.95064883967127","45.95064883967127","46.22687546491135","46.22687546491135","46.22687546491135"
"168000","51.02950562928087","51.02950562928087","51.02950562928087","47.45886733070241","47.45886733070241","47.45886733070241","47.92693019187073","47.92693019187073","47.92693019187073","47.28565617969031","47.28565617969031","47.28565617969031"
"169000","48.89240820495094","48.89240820495094","48.89240820495094","47.10624881252668","47.10624881252668","47.10624881252668","47.609799565748034","47.609799565748034","47.609799565748034","47.127339923187606","47.127339923187606","47.127339923187606"
"170000","50.471133160084506","50.471133160084506","50.471133160084506","47.109816770980295","47.109816770980295","47.109816770980295","47.12203123024761","47.12203123024761","47.12203123024761","47.03016291023437","47.03016291023437","47.03016291023437"
"171000","49.56494328533053","49.56494328533053","49.56494328533053","47.673915749312776","47.673915749312776","47.673915749312776","48.31250023399296","48.31250023399296","48.31250023399296","46.90069340044239","46.90069340044239","46.90069340044239"
"172000","49.102234899704264","49.102234899704264","49.102234899704264","46.47017125571949","46.47017125571949","46.47017125571949","47.49537216926494","47.49537216926494","47.49537216926494","46.796489423887145","46.796489423887145","46.796489423887145"
"173000","50.2936419853139","50.2936419853139","50.2936419853139","47.70647631816644","47.70647631816644","47.70647631816644","47.88546435526551","47.88546435526551","47.88546435526551","48.048347219786045","48.048347219786045","48.048347219786045"
"174000","50.530966242977314","50.530966242977314","50.530966242977314","47.753532522949385","47.753532522949385","47.753532522949385","49.082907945085346","49.082907945085346","49.082907945085346","48.1527565304814","48.1527565304814","48.1527565304814"
"175000","49.69093632608559","49.69093632608559","49.69093632608559","48.185167591582825","48.185167591582825","48.185167591582825","48.73816989957047","48.73816989957047","48.73816989957047","48.127802471248344","48.127802471248344","48.127802471248344"
"176000","51.97725662050002","51.97725662050002","51.97725662050002","47.18634630104317","47.18634630104317","47.18634630104317","47.710100700961775","47.710100700961775","47.710100700961775","47.05249284355428","47.05249284355428","47.05249284355428"
"177000","50.492647723713844","50.492647723713844","50.492647723713844","47.11893397000975","47.11893397000975","47.11893397000975","47.92954492783294","47.92954492783294","47.92954492783294","47.27069000040161","47.27069000040161","47.27069000040161"
"178000","52.14154934391546","52.14154934391546","52.14154934391546","47.98392658074878","47.98392658074878","47.98392658074878","49.39936342542601","49.39936342542601","49.39936342542601","43.695765974044114","43.695765974044114","43.695765974044114"
"179000","50.68954087988954","50.68954087988954","50.68954087988954","46.542641522449166","46.542641522449166","46.542641522449166","47.10827296364623","47.10827296364623","47.10827296364623","47.056692105333006","47.056692105333006","47.056692105333006"
"180000","51.991405548655756","51.991405548655756","51.991405548655756","47.64950628410038","47.64950628410038","47.64950628410038","47.402994316164445","47.402994316164445","47.402994316164445","46.781440812074614","46.781440812074614","46.781440812074614"
"181000","49.92509337281877","49.92509337281877","49.92509337281877","47.48447993392546","47.48447993392546","47.48447993392546","47.61535680524223","47.61535680524223","47.61535680524223","47.203480505334376","47.203480505334376","47.203480505334376"
"182000","51.42666673277662","51.42666673277662","51.42666673277662","47.55840535339427","47.55840535339427","47.55840535339427","47.79742048851834","47.79742048851834","47.79742048851834","47.268386219513964","47.268386219513964","47.268386219513964"
"183000","49.39540575315511","49.39540575315511","49.39540575315511","47.450616684452804","47.450616684452804","47.450616684452804","47.65385153907386","47.65385153907386","47.65385153907386","47.26239127838871","47.26239127838871","47.26239127838871"
"184000","51.55056999380642","51.55056999380642","51.55056999380642","47.96757700460873","47.96757700460873","47.96757700460873","47.95183723401012","47.95183723401012","47.95183723401012","47.677926445188774","47.677926445188774","47.677926445188774"
"185000","47.17239301139013","47.17239301139013","47.17239301139013","46.97562102854032","46.97562102854032","46.97562102854032","47.85742666984314","47.85742666984314","47.85742666984314","46.88912682045377","46.88912682045377","46.88912682045377"
"186000","48.39048650406911","48.39048650406911","48.39048650406911","46.78265256314734","46.78265256314734","46.78265256314734","47.695680136980904","47.695680136980904","47.695680136980904","46.63390991388256","46.63390991388256","46.63390991388256"
"187000","50.404008313925054","50.404008313925054","50.404008313925054","47.03576022729467","47.03576022729467","47.03576022729467","47.13877055970353","47.13877055970353","47.13877055970353","47.359128163684545","47.359128163684545","47.359128163684545"
"188000","51.68539405276496","51.68539405276496","51.68539405276496","47.4199370598628","47.4199370598628","47.4199370598628","47.37802753075931","47.37802753075931","47.37802753075931","47.167591984490755","47.167591984490755","47.167591984490755"
"189000","49.69755800323378","49.69755800323378","49.69755800323378","47.190316515594425","47.190316515594425","47.190316515594425","47.10903259757374","47.10903259757374","47.10903259757374","46.99946049003891","46.99946049003891","46.99946049003891"
"190000","51.11407793432258","51.11407793432258","51.11407793432258","47.48947275570971","47.48947275570971","47.48947275570971","47.85395310667738","47.85395310667738","47.85395310667738","46.99376686303137","46.99376686303137","46.99376686303137"
"191000","51.24697133483065","51.24697133483065","51.24697133483065","47.255335685158414","47.255335685158414","47.255335685158414","47.931757360224736","47.931757360224736","47.931757360224736","47.18953501586298","47.18953501586298","47.18953501586298"
"192000","50.286393323769715","50.286393323769715","50.286393323769715","47.19957570226997","47.19957570226997","47.19957570226997","47.45034205370775","47.45034205370775","47.45034205370775","47.35925234184932","47.35925234184932","47.35925234184932"
"193000","50.10650063879195","50.10650063879195","50.10650063879195","46.67801500247168","46.67801500247168","46.67801500247168","46.476444796880365","46.476444796880365","46.476444796880365","46.38923718275721","46.38923718275721","46.38923718275721"
"194000","49.452510150669454","49.452510150669454","49.452510150669454","47.76165312144889","47.76165312144889","47.76165312144889","47.71125695113152","47.71125695113152","47.71125695113152","46.90538381273949","46.90538381273949","46.90538381273949"
"195000","50.47878654402922","50.47878654402922","50.47878654402922","47.134884339621856","47.134884339621856","47.134884339621856","47.20956447253512","47.20956447253512","47.20956447253512","47.21371693427635","47.21371693427635","47.21371693427635"
"196000","49.57516841007017","49.57516841007017","49.57516841007017","46.191659838457284","46.191659838457284","46.191659838457284","46.92846626124078","46.92846626124078","46.92846626124078","46.28308741010074","46.28308741010074","46.28308741010074"
"197000","49.4806107403258","49.4806107403258","49.4806107403258","47.648205886114845","47.648205886114845","47.648205886114845","48.28836158690598","48.28836158690598","48.28836158690598","47.3853529019338","47.3853529019338","47.3853529019338"
"198000","49.94246938264468","49.94246938264468","49.94246938264468","47.64842043054132","47.64842043054132","47.64842043054132","47.7912674002731","47.7912674002731","47.7912674002731","47.067026506794605","47.067026506794605","47.067026506794605"
"199000","49.69925523859207","49.69925523859207","49.69925523859207","47.30831291132589","47.30831291132589","47.30831291132589","48.05049171914237","48.05049171914237","48.05049171914237","47.262978493167815","47.262978493167815","47.262978493167815"
"200000","49.55827725542128","49.55827725542128","49.55827725542128","47.28393558574944","47.28393558574944","47.28393558574944","47.462608865851955","47.462608865851955","47.462608865851955","46.9043672753986","46.9043672753986","46.9043672753986"
"201000","49.327938686647535","49.327938686647535","49.327938686647535","47.61330061987223","47.61330061987223","47.61330061987223","48.07296449378509","48.07296449378509","48.07296449378509","47.82366537836969","47.82366537836969","47.82366537836969"
"202000","50.06331680062903","50.06331680062903","50.06331680062903","47.07105449230993","47.07105449230993","47.07105449230993","46.75665961464113","46.75665961464113","46.75665961464113","46.328708853668694","46.328708853668694","46.328708853668694"
"203000","50.28578665866901","50.28578665866901","50.28578665866901","46.81923155071338","46.81923155071338","46.81923155071338","47.19822552269969","47.19822552269969","47.19822552269969","46.72118115288742","46.72118115288742","46.72118115288742"
"204000","50.703585142728734","50.703585142728734","50.703585142728734","47.36906608174645","47.36906608174645","47.36906608174645","47.88186645288936","47.88186645288936","47.88186645288936","48.04579983031774","48.04579983031774","48.04579983031774"
"205000","50.485055605263994","50.485055605263994","50.485055605263994","47.884292558493016","47.884292558493016","47.884292558493016","47.762911790914195","47.762911790914195","47.762911790914195","47.59542637842086","47.59542637842086","47.59542637842086"
"206000","49.168639161784924","49.168639161784924","49.168639161784924","47.56622023528615","47.56622023528615","47.56622023528615","47.00271281370445","47.00271281370445","47.00271281370445","47.111317257953424","47.111317257953424","47.111317257953424"
"207000","49.34951443709173","49.34951443709173","49.34951443709173","47.878560807077115","47.878560807077115","47.878560807077115","47.24045459346543","47.24045459346543","47.24045459346543","47.63854403720753","47.63854403720753","47.63854403720753"
"208000","51.355443949479216","51.355443949479216","51.355443949479216","47.33958457741166","47.33958457741166","47.33958457741166","47.78165928377307","47.78165928377307","47.78165928377307","47.456595852943614","47.456595852943614","47.456595852943614"
"209000","50.06364735052921","50.06364735052921","50.06364735052921","47.69984702650882","47.69984702650882","47.69984702650882","47.38739570397216","47.38739570397216","47.38739570397216","48.01107937657593","48.01107937657593","48.01107937657593"
"210000","51.011041969590984","51.011041969590984","51.011041969590984","47.258580598967356","47.258580598967356","47.258580598967356","47.68975643013885","47.68975643013885","47.68975643013885","47.26033242485168","47.26033242485168","47.26033242485168"
"211000","50.3041227340969","50.3041227340969","50.3041227340969","47.96064149244244","47.96064149244244","47.96064149244244","47.91201990153774","47.91201990153774","47.91201990153774","47.7527224284258","47.7527224284258","47.7527224284258"
"212000","50.121385715051616","50.121385715051616","50.121385715051616","47.27633105469646","47.27633105469646","47.27633105469646","47.418822139584385","47.418822139584385","47.418822139584385","46.91174368133591","46.91174368133591","46.91174368133591"
"213000","52.13574140116508","52.13574140116508","52.13574140116508","48.70976442397071","48.70976442397071","48.70976442397071","48.35618795568686","48.35618795568686","48.35618795568686","48.92533534770955","48.92533534770955","48.92533534770955"
"214000","51.032250607694486","51.032250607694486","51.032250607694486","46.02125751450758","46.02125751450758","46.02125751450758","46.51335733275473","46.51335733275473","46.51335733275473","45.36759473101198","45.36759473101198","45.36759473101198"
"215000","51.99072488799936","51.99072488799936","51.99072488799936","48.78813698958477","48.78813698958477","48.78813698958477","48.06720289599718","48.06720289599718","48.06720289599718","48.3777311248641","48.3777311248641","48.3777311248641"
"216000","50.6940093501297","50.6940093501297","50.6940093501297","47.807811452688156","47.807811452688156","47.807811452688156","47.48095014953987","47.48095014953987","47.48095014953987","47.74612536905555","47.74612536905555","47.74612536905555"
"217000","50.51794914094155","50.51794914094155","50.51794914094155","47.79662462994682","47.79662462994682","47.79662462994682","48.18577807220111","48.18577807220111","48.18577807220111","47.5337064265553","47.5337064265553","47.5337064265553"
"218000","50.15109754583354","50.15109754583354","50.15109754583354","46.92449815962661","46.92449815962661","46.92449815962661","46.94753668176432","46.94753668176432","46.94753668176432","46.18400646168299","46.18400646168299","46.18400646168299"
"219000","50.713493876367785","50.713493876367785","50.713493876367785","46.98830616456202","46.98830616456202","46.98830616456202","47.58434096039322","47.58434096039322","47.58434096039322","47.22640692134859","47.22640692134859","47.22640692134859"
"220000","49.99487948542525","49.99487948542525","49.99487948542525","47.26985211102512","47.26985211102512","47.26985211102512","48.74411190184909","48.74411190184909","48.74411190184909","47.031622805900795","47.031622805900795","47.031622805900795"
"221000","51.97429815813576","51.97429815813576","51.97429815813576","47.770228633667","47.770228633667","47.770228633667","47.94240442033864","47.94240442033864","47.94240442033864","47.423146746007305","47.423146746007305","47.423146746007305"
"222000","51.48069454796994","51.48069454796994","51.48069454796994","47.13833885124575","47.13833885124575","47.13833885124575","47.22588694793093","47.22588694793093","47.22588694793093","46.52213168003636","46.52213168003636","46.52213168003636"
"223000","49.95359607799419","49.95359607799419","49.95359607799419","47.399414562652225","47.399414562652225","47.399414562652225","47.75821500039369","47.75821500039369","47.75821500039369","47.2500435753629","47.2500435753629","47.2500435753629"
"224000","51.06181719976157","51.06181719976157","51.06181719976157","47.134645234342194","47.134645234342194","47.134645234342194","46.7748971060003","46.7748971060003","46.7748971060003","47.011138651733155","47.011138651733155","47.011138651733155"
"225000","49.06810841835547","49.06810841835547","49.06810841835547","47.56539997550785","47.56539997550785","47.56539997550785","47.51726607591033","47.51726607591033","47.51726607591033","47.73417827383617","47.73417827383617","47.73417827383617"
"226000","48.44472379778946","48.44472379778946","48.44472379778946","46.63632753193038","46.63632753193038","46.63632753193038","47.09134683200688","47.09134683200688","47.09134683200688","46.43095024504768","46.43095024504768","46.43095024504768"
"227000","49.5557137191338","49.5557137191338","49.5557137191338","48.30857613310499","48.30857613310499","48.30857613310499","48.409958546285935","48.409958546285935","48.409958546285935","48.397345410501295","48.397345410501295","48.397345410501295"
"228000","51.41184000609199","51.41184000609199","51.41184000609199","47.6981445076327","47.6981445076327","47.6981445076327","47.64874343794829","47.64874343794829","47.64874343794829","47.12209462047764","47.12209462047764","47.12209462047764"
"229000","49.84650893055652","49.84650893055652","49.84650893055652","47.562796539950945","47.562796539950945","47.562796539950945","47.25457472971145","47.25457472971145","47.25457472971145","46.98763671550488","46.98763671550488","46.98763671550488"
"230000","51.58260931699493","51.58260931699493","51.58260931699493","47.66796854757149","47.66796854757149","47.66796854757149","48.01625167852233","48.01625167852233","48.01625167852233","46.84073424723925","46.84073424723925","46.84073424723925"
"231000","52.000998419193955","52.000998419193955","52.000998419193955","46.921160736380344","46.921160736380344","46.921160736380344","46.99443418781912","46.99443418781912","46.99443418781912","46.52613982036149","46.52613982036149","46.52613982036149"
"232000","52.03650361211487","52.03650361211487","52.03650361211487","47.64881879001528","47.64881879001528","47.64881879001528","47.609152961020065","47.609152961020065","47.609152961020065","48.184438831312875","48.184438831312875","48.184438831312875"
"233000","51.41891908471907","51.41891908471907","51.41891908471907","48.9797700900847","48.9797700900847","48.9797700900847","47.87565414410093","47.87565414410093","47.87565414410093","47.94176375879215","47.94176375879215","47.94176375879215"
"234000","50.763833939438044","50.763833939438044","50.763833939438044","48.06455991117215","48.06455991117215","48.06455991117215","47.73098489829823","47.73098489829823","47.73098489829823","47.28591937968263","47.28591937968263","47.28591937968263"
"235000","50.870845990803005","50.870845990803005","50.870845990803005","48.36285241514647","48.36285241514647","48.36285241514647","48.00641452972","48.00641452972","48.00641452972","47.57931271359165","47.57931271359165","47.57931271359165"
"236000","50.98275925907916","50.98275925907916","50.98275925907916","47.571498315509494","47.571498315509494","47.571498315509494","47.555948035365276","47.555948035365276","47.555948035365276","47.66016948274675","47.66016948274675","47.66016948274675"
"237000","52.23477786571401","52.23477786571401","52.23477786571401","48.31398177493254","48.31398177493254","48.31398177493254","48.08738649107133","48.08738649107133","48.08738649107133","47.759572597680446","47.759572597680446","47.759572597680446"
"238000","49.79634578129817","49.79634578129817","49.79634578129817","47.91892128958698","47.91892128958698","47.91892128958698","47.489800122429315","47.489800122429315","47.489800122429315","46.87162849070716","46.87162849070716","46.87162849070716"
"239000","51.69142710665545","51.69142710665545","51.69142710665545","48.372137520143305","48.372137520143305","48.372137520143305","48.49679789055475","48.49679789055475","48.49679789055475","47.786194330950416","47.786194330950416","47.786194330950416"
"240000","52.74412342557634","52.74412342557634","52.74412342557634","47.83239341008428","47.83239341008428","47.83239341008428","47.6687914669318","47.6687914669318","47.6687914669318","47.082025754055024","47.082025754055024","47.082025754055024"
"241000","52.10224727029783","52.10224727029783","52.10224727029783","48.24604865228203","48.24604865228203","48.24604865228203","48.39351364622523","48.39351364622523","48.39351364622523","48.07127842836261","48.07127842836261","48.07127842836261"
"242000","49.77993436849401","49.77993436849401","49.77993436849401","47.61183872127744","47.61183872127744","47.61183872127744","47.56509130743412","47.56509130743412","47.56509130743412","47.19984701666127","47.19984701666127","47.19984701666127"
"243000","52.2627450468305","52.2627450468305","52.2627450468305","47.88033128291377","47.88033128291377","47.88033128291377","48.03590152465959","48.03590152465959","48.03590152465959","47.2147540476419","47.2147540476419","47.2147540476419"
"244000","54.53778149953408","54.53778149953408","54.53778149953408","47.751033046143235","47.751033046143235","47.751033046143235","42.37171006524797","42.37171006524797","42.37171006524797","47.18995222454703","47.18995222454703","47.18995222454703"
"245000","51.897095843616945","51.897095843616945","51.897095843616945","48.06171073687718","48.06171073687718","48.06171073687718","48.02269534542618","48.02269534542618","48.02269534542618","47.67635221983537","47.67635221983537","47.67635221983537"
"246000","50.9786280819876","50.9786280819876","50.9786280819876","47.12326653626238","47.12326653626238","47.12326653626238","47.05976738132559","47.05976738132559","47.05976738132559","47.240291126373826","47.240291126373826","47.240291126373826"
"247000","51.12080825297114","51.12080825297114","51.12080825297114","48.20594724051476","48.20594724051476","48.20594724051476","48.039625963282404","48.039625963282404","48.039625963282404","47.55685709502938","47.55685709502938","47.55685709502938"
"248000","50.88409402623114","50.88409402623114","50.88409402623114","47.33463100601482","47.33463100601482","47.33463100601482","47.97247776188286","47.97247776188286","47.97247776188286","47.460172953909264","47.460172953909264","47.460172953909264"
